,LVFAILURE,HISTORY,LVEDVOLUME,CVP,PCWP,HYPOVOLEMIA,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HR,ERRCAUTER,HREKG,HRSAT,ANAPHYLAXIS,TPR,ARTCO2,EXPCO2,VENTLUNG,INTUBATION,MINVOL,FIO2,PVSAT,VENTALV,SAO2,SHUNT,PULMEMBOLUS,PAP,PRESS,KINKEDTUBE,VENTTUBE,MINVOLSET,VENTMACH,DISCONNECT,CATECHOL,INSUFFANESTH,CO,BP
177,0,0,0,0,0,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,0
178,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,2,3,1,0,1,0,1,1,0,2,2
179,0,0,0,0,0,1,0,0,1,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,0,1
180,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
181,1,1,2,1,2,1,1,1,2,2,1,2,2,1,0,2,2,1,2,0,1,0,1,0,1,1,2,0,1,1,1,2,1,1,1,2,0
182,1,1,0,0,0,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
183,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,2,1,2,0,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,0
184,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,0,0
185,0,0,0,0,0,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
186,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
187,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
188,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,2
189,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,2,0
190,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,1,0
191,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
192,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
193,1,1,1,1,1,1,1,1,2,1,1,0,0,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,1,0,1,1
194,1,1,1,1,1,1,1,0,1,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,1,0,2,3,1,1,1,2,1,1,1,2,2
195,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
196,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
197,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
198,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
199,1,1,1,1,1,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
200,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
201,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,3,1,0,0,0,0,1,2,3,1,1,1,2,1,1,1,2,0
202,1,1,2,1,2,0,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,0,0,1,1
203,1,1,2,2,2,0,0,0,1,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
204,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,1,3,1,0,1,0,1,1,1,1,2
205,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,0
206,1,1,2,2,2,0,1,1,2,2,1,2,2,1,2,2,3,0,0,0,1,0,0,0,0,1,1,3,1,0,1,0,0,1,1,2,2
207,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,1,1,2,0
208,1,1,2,2,2,0,0,0,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,2,1,1,1,1,2,1,1,1,0,1
209,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,1,1,1,2,2
210,1,1,0,0,0,1,2,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
211,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,1
212,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
213,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,2
214,1,1,1,1,1,0,1,0,1,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,2,1,1,3,2,3,1,1,0,2,2
215,1,1,1,0,1,1,1,1,2,2,1,1,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
216,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,2,1,2,0,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,0
217,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
218,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,2,1,2,1,1,0,1,0,1,1,1,3,1,1,1,2,1,0,1,1,2
219,1,1,1,0,1,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
220,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1,0,0,0,1,1,2,1,0,1,1,2,1,1,1,2,1,0,0,1,1
221,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
222,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
223,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
224,1,1,2,1,2,0,0,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,1,1,1,0,0
225,1,1,1,1,0,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
226,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,1
227,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
228,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
229,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
230,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,1,1,1,2,1
231,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
232,1,1,1,1,1,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,1,1,1,2,2
233,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,1,1,0,0,0,0,1,1,3,1,1,1,2,1,0,1,1,2
234,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
235,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,1,1,0,2,2
236,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,0,1,0,3,1,2,3,0,1,0,1,1,1,3,2,3,1,0,1,1,2
237,1,1,1,1,1,1,1,1,2,2,1,2,2,0,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
238,1,1,1,1,1,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
239,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
240,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,2,1,1,1,2,0
241,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1,1,1,2,1,1,1,2,1,1,1,1,1
242,1,1,1,1,1,1,1,0,1,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
243,1,1,1,1,1,1,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
244,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,0,0,0,0,0,1,2,3,2,0,1,1,1,0,3,2,3,1,1,1,1,0
245,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,1,2
246,1,1,1,1,1,1,1,0,1,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,1,1,1,2,0
247,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
248,1,1,2,2,2,0,0,1,0,1,1,0,0,1,2,2,2,1,0,3,1,0,0,0,0,1,1,1,1,3,2,3,1,1,1,0,1
249,1,1,2,1,2,1,1,1,2,2,1,2,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
250,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,0,1,0,0
251,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,1,0
252,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
253,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
254,1,1,1,1,1,1,1,0,1,2,1,2,2,1,2,2,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,2,1,1,1,2,0
255,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,2
256,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,2,0,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,2
257,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,1,3,1,0,3,1,2,3,2,0,1,1,3,1,0,1,1,1,1,1,1,0
258,1,1,1,1,0,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
259,1,1,2,2,2,0,1,0,1,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
260,1,0,2,2,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,2,1,1,1,0,0
261,1,1,2,2,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,1,0
262,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,0
263,1,1,2,2,2,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
264,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,1,0,1,1,1
265,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,0
266,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
267,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,2,0,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,2
268,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
269,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,1,1,1,2,0
270,1,1,2,1,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,1
271,1,1,1,0,1,1,1,1,2,2,1,2,2,1,1,1,1,0,0,0,1,0,2,0,0,1,1,3,1,1,1,2,1,1,1,2,2
272,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
273,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,0,1,1,0,3,1,0,3,0,0,1,1,3,1,0,1,2,0,1,1,0,0
274,1,1,2,2,1,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
275,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,0,0,0,0,0,1,2,3,2,0,1,1,2,1,3,2,3,1,1,1,2,2
276,1,1,2,2,2,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
277,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
278,1,1,2,2,2,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,2
279,1,1,1,1,1,1,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
280,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
281,1,1,2,1,2,0,0,0,1,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,0
282,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1
283,1,1,2,1,2,0,0,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,0,0
284,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
285,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,2,1,0,1,0,0
286,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,2,1,1,0,1,0,0,1,1,1,1,3,1,1,1,2,1,1,0,2,0
287,1,1,1,1,1,1,2,0,1,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
288,1,1,2,2,2,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
289,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,1
290,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,1,2
291,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,2,2,1,1,1,2,1,1,1,1,0
292,1,1,1,1,1,1,1,0,1,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,1,3,1,1,1,2,0
293,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
294,0,0,0,0,0,1,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
295,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
296,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
297,1,1,1,1,1,1,2,1,0,1,0,1,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,1,2
298,0,0,0,0,0,0,0,1,2,2,1,2,2,1,1,2,2,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
299,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
300,1,1,2,2,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
301,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,1,3,1,0,1,2,2
302,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,0,1,1,2,1,1,1,1,2
303,1,1,1,1,1,1,0,1,2,2,0,1,1,1,1,2,3,3,0,1,1,0,1,0,1,1,1,3,1,2,0,1,1,1,1,0,0
304,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
305,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,0,0,1,1,2,2
306,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
307,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
308,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,0,0,0,0,1,1,1,2,1,1,1,2,1,1,1,2,1
309,1,1,1,1,1,1,1,0,1,2,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
310,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,0,1,0,3,1,2,3,2,0,1,1,2,1,1,1,2,1,0,1,1,2
311,1,1,1,0,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
312,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,3,1,2,3,2,0,1,1,2,1,3,2,3,1,1,1,1,0
313,1,1,0,0,0,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
314,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2,0,1,1,0,3,0,1,3,1,0,1,1,3,1,0,0,1,1,0,1,0,0
315,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
316,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,0
317,1,1,0,0,0,1,1,0,1,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
318,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,2,2
319,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
320,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
321,1,1,1,0,1,1,1,1,2,2,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
322,1,1,1,1,1,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
323,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,2,1,1,1,2,0
324,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,0,1,0,3,1,2,3,2,0,1,0,3,1,0,0,1,1,1,1,2,2
325,1,1,1,1,1,1,1,1,0,0,1,1,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,1
326,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,0
327,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
328,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,1
329,1,1,1,1,1,1,1,0,1,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,0
330,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
331,1,1,2,2,2,1,2,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
332,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
333,1,1,2,1,2,0,1,1,0,1,1,0,0,1,2,2,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,2,0,0,1,1,1
334,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,2,1,2,0,1,0,1,0,1,1,1,3,1,1,1,2,1,0,1,1,0
335,1,1,1,1,1,1,1,1,0,1,0,0,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,1,1
336,1,1,1,1,1,1,1,1,1,0,1,2,0,1,2,1,1,0,2,2,1,0,2,0,0,1,1,1,1,0,1,2,0,0,1,0,1
337,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,2,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,1,2,0
338,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,2,1,1,0,0,0
339,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,0,2,2,1,0,2,0,1,1,2,1,1,0,1,2,0,1,1,2,1
340,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
341,1,1,1,1,1,1,1,0,1,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
342,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
343,1,1,1,1,0,1,1,1,2,2,0,1,1,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,0,1,1,1,2,0
344,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
345,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,2,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
346,1,1,2,1,2,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,2,2
347,1,1,0,0,0,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,0,1,1,2
348,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,0,2,1,1,1,2,1,1,1,2,2
349,1,1,0,0,0,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,1
350,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
351,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,1,1,1,0,1,0,0,1,1,3,1,1,1,2,1,1,1,2,2
352,1,1,1,0,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
353,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,0
354,1,1,2,2,2,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
355,0,1,0,0,0,1,2,1,2,2,0,1,1,1,1,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,1,2,1,1,1,2,2
356,1,1,2,1,2,0,0,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,0,0
